Phase_Label,Text,Explanation
3,"Wenn dir was wehtut, müssen wir das saugen, ja, ansonsten...","Der Radiologe informiert den Patienten während der Operation darüber, dass er jederzeit mitteilen soll, wenn er Schmerzen verspürt. Der Grund dafür ist sicherzustellen, dass der Patient keine unnötigen Schmerzen hat und gegebenenfalls mehr örtliche Betäubung verabreicht werden kann."
3,"Und wenn da nachher noch was wehtut, sagen Sie mir Bescheid.","Der Radiologe informiert den Patienten während der Operation darüber, dass er jederzeit mitteilen soll, wenn er Schmerzen verspürt. Der Grund dafür ist sicherzustellen, dass der Patient keine unnötigen Schmerzen hat und gegebenenfalls mehr örtliche Betäubung verabreicht werden kann."
3,"Sie müssen mir sagen, wenn was weh tut, okay? Das ist überhaupt kein Problem.","Der Radiologe informiert den Patienten während der Operation darüber, dass er jederzeit mitteilen soll, wenn er Schmerzen verspürt. Der Grund dafür ist sicherzustellen, dass der Patient keine unnötigen Schmerzen hat und gegebenenfalls mehr örtliche Betäubung verabreicht werden kann."
3,"Wenn irgendwas wehtut, bitte Bescheid sagen.","Der Radiologe informiert den Patienten während der Operation darüber, dass er jederzeit mitteilen soll, wenn er Schmerzen verspürt. Der Grund dafür ist sicherzustellen, dass der Patient keine unnötigen Schmerzen hat und gegebenenfalls mehr örtliche Betäubung verabreicht werden kann."
3,Es brennt noch mal ein bisschen an der Haut.,"Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"Das drückt und brennt jetzt nochmal, ist aber normal.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"Es gibt nachher nochmal eine im Moment, aber das sage ich Ihnen, wenn es soweit ist. Es kann sein, dass da nochmal kurz drückt.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"Es kann sein, dass ihr oben noch mal in der Tiefe drückt.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"das Video bitte Bescheid sagen. Komm, ein bisschen drücken, das ist normal.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"Merken, es drückt und brennt jetzt wahrscheinlich ein bisschen unter der Haut.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"merken Sie, dass unter der Haut noch mal kurz drücken wird.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"Ich merke jetzt, dass ich unter der Haut ein bisschen drücken werde.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"drücken kannst, ist an der Brust, das ist ganz normal.","Der Radiologe erklärt den Patienten während der Platzierung eines Portkatheters, dass es normal ist, ein Drücken und Brennen an der Haut oder unter der Haut zu spüren. Diese Empfindungen treten aufgrund der eingesetzten Lokalanästhesie."
3,"schließt sich das quasi auch wieder selber, dann läuft da nichts daneben und dann läuft das über den Schlauch, den wir jetzt dann gleich legen, läuft das quasi dann...","Der Radiologe führt die Platzierung eines Katheters durch, indem er einen Schlauch durch eine zuvor eingeführte Schleuse oder Führungsschiene einlegt; diese Technik ermöglicht präzises Einsetzen und reduziert das Risiko von Fehlplatzierungen oder Leckagen."
3,Über diese Schleuse wird dann der Schlauch eingelegt. Sozusagen eine Führungsschiene ist das.,"Der Radiologe führt die Platzierung eines Katheters durch, indem er einen Schlauch durch eine zuvor eingeführte Schleuse oder Führungsschiene einlegt; diese Technik ermöglicht präzises Einsetzen und reduziert das Risiko von Fehlplatzierungen oder Leckagen."
3,Da fielen wir jetzt den Schlauch drüber ein.,"Der Radiologe führt die Platzierung eines Katheters durch, indem er einen Schlauch durch eine zuvor eingeführte Schleuse oder Führungsschiene einlegt; diese Technik ermöglicht präzises Einsetzen und reduziert das Risiko von Fehlplatzierungen oder Leckagen."
3,"Es ist jetzt nur ganz kurz, bis ich diesen Schlauch da drin habe.","Der Radiologe führt die Platzierung eines Katheters durch, indem er einen Schlauch durch eine zuvor eingeführte Schleuse oder Führungsschiene einlegt; diese Technik ermöglicht präzises Einsetzen und reduziert das Risiko von Fehlplatzierungen oder Leckagen."
3,"Einmal das Gefäß, wo jetzt die Hülse reinkommt.","Der Radiologe führt die Platzierung eines Katheters durch, indem er einen Schlauch durch eine zuvor eingeführte Schleuse oder Führungsschiene einlegt; diese Technik ermöglicht präzises Einsetzen und reduziert das Risiko von Fehlplatzierungen oder Leckagen."
3,"Die Führungsschiene für den Schlauch, der liegt schon richtig.","Der Radiologe führt die Platzierung eines Katheters durch, indem er einen Schlauch durch eine zuvor eingeführte Schleuse oder Führungsschiene einlegt; diese Technik ermöglicht präzises Einsetzen und reduziert das Risiko von Fehlplatzierungen oder Leckagen."
3,ziehe den Draht hinten wieder raus und dann bleibt der Schlauch quasi drin.,"Der Radiologe führt die Platzierung eines Katheters durch, indem er einen Schlauch durch eine zuvor eingeführte Schleuse oder Führungsschiene einlegt; diese Technik ermöglicht präzises Einsetzen und reduziert das Risiko von Fehlplatzierungen oder Leckagen."
3,"Tut schon ein bisschen weh, oder?","Der Radiologe überprüft, ob der Patient Schmerzen empfindet, um sicherzustellen, dass das Verfahren angenehmer wird und gegebenenfalls Anpassungen vorgenommen werden können."
3,"Drückt es ein bisschen unter der Haut, tut etwas weh?","Der Radiologe überprüft, ob der Patient Schmerzen empfindet, um sicherzustellen, dass das Verfahren angenehmer wird und gegebenenfalls Anpassungen vorgenommen werden können."
3,"Ich zwick sie mal, tut es noch weh?","Der Radiologe überprüft, ob der Patient Schmerzen empfindet, um sicherzustellen, dass das Verfahren angenehmer wird und gegebenenfalls Anpassungen vorgenommen werden können."
3,"Tut es noch weh, ich zwick sie gerade einmal.","Der Radiologe überprüft, ob der Patient Schmerzen empfindet, um sicherzustellen, dass das Verfahren angenehmer wird und gegebenenfalls Anpassungen vorgenommen werden können."
3,"Tut so weh, ich zwick sie gerade wieder.","Der Radiologe überprüft, ob der Patient Schmerzen empfindet, um sicherzustellen, dass das Verfahren angenehmer wird und gegebenenfalls Anpassungen vorgenommen werden können."
3,"Also wenn es jetzt weh tut, rühren, gell?","Der Radiologe überprüft, ob der Patient Schmerzen empfindet, um sicherzustellen, dass das Verfahren angenehmer wird und gegebenenfalls Anpassungen vorgenommen werden können."
3,"Der Einstich hat ein bisschen weh getan, oder?","Der Radiologe überprüft, ob der Patient Schmerzen empfindet, um sicherzustellen, dass das Verfahren angenehmer wird und gegebenenfalls Anpassungen vorgenommen werden können."
3,"Können Sie sich ein bisschen rüber machen, bitte?","Diese Sätze beziehen sich auf die Steuerung des Operationstisches, vermutlich um die Position des Patienten anzupassen. Sie werden gesprochen, um das Team anzuweisen, den Tisch zu justieren, damit der Radiologe besseren Zugang zum Operationsbereich hat."
3,Kannst du ein bisschen tiefer stellen bitte?,"Diese Sätze beziehen sich auf die Steuerung des Operationstisches, vermutlich um die Position des Patienten anzupassen. Sie werden gesprochen, um das Team anzuweisen, den Tisch zu justieren, damit der Radiologe besseren Zugang zum Operationsbereich hat."
3,Kannst du das Licht nochmal anschalten bitte?,Das Einschalten des Lichts nach der Beendigung der Röntgenbeleuchtung kann den Operationsbereich wieder gut sichtbar zu machen.
3,Also den schwierigen Teil haben wir schon geschafft.,"Der Grund dafür ist, die schwierigste Phase des Eingriffs sicher zu bewältigen, um den Patienten zu beruhigen und den weiteren Ablauf zu erleichtern."
3,Den Schnitt haben wir schon gemacht. Das Schlimmste ist schon vorbei.,"Der Grund dafür ist, die schwierigste Phase des Eingriffs sicher zu bewältigen, um den Patienten zu beruhigen und den weiteren Ablauf zu erleichtern."
3,"potenziell wo irgendwas schief gehen kann, haben wir jetzt hinter uns gebracht, das hat gut geklappt.","Der Grund dafür ist, die schwierigste Phase des Eingriffs sicher zu bewältigen, um den Patienten zu beruhigen und den weiteren Ablauf zu erleichtern."
3,Der schwierigste Schritt ist geschafft.,"Der Grund dafür ist, die schwierigste Phase des Eingriffs sicher zu bewältigen, um den Patienten zu beruhigen und den weiteren Ablauf zu erleichtern."
3,"Aber jetzt auch mal die Schwierige haben wir schon geschafft, jetzt passiert nichts mehr.","Der Grund dafür ist, die schwierigste Phase des Eingriffs sicher zu bewältigen, um den Patienten zu beruhigen und den weiteren Ablauf zu erleichtern."
3,"Das ist das schlimmste Teil jetzt gewesen, also das Schwierigste.","Der Grund dafür ist, die schwierigste Phase des Eingriffs sicher zu bewältigen, um den Patienten zu beruhigen und den weiteren Ablauf zu erleichtern."
3,Der schwierigste Schild ist jetzt geschafft.,"Der Grund dafür ist, die schwierigste Phase des Eingriffs sicher zu bewältigen, um den Patienten zu beruhigen und den weiteren Ablauf zu erleichtern."
3,"Nö, bei Ihnen ist das ganz normal. Grundsätzlich, es gibt leichtere.","Der Radiologe platziert einen Portkatheter und spricht dabei über die natürliche Spannung und die Beschaffenheit des Gewebes, die beim Einführen des Katheters und des Drahtes normal zu beachten sind. Dies geschieht, um sicherzustellen, dass der Katheter ordnungsgemäß und sicher eingeführt wird, trotz möglicher Gewebespannung oder vorherigen Eingriffen."
3,Ist ja auch irgendwo normal. Da wurde was gemacht am Gewebe.,"Der Radiologe platziert einen Portkatheter und spricht dabei über die natürliche Spannung und die Beschaffenheit des Gewebes, die beim Einführen des Katheters und des Drahtes normal zu beachten sind. Dies geschieht, um sicherzustellen, dass der Katheter ordnungsgemäß und sicher eingeführt wird, trotz möglicher Gewebespannung oder vorherigen Eingriffen."
3,"Ja, da ist eine Spannung drauf auf dem Gewebe.","Der Radiologe platziert einen Portkatheter und spricht dabei über die natürliche Spannung und die Beschaffenheit des Gewebes, die beim Einführen des Katheters und des Drahtes normal zu beachten sind. Dies geschieht, um sicherzustellen, dass der Katheter ordnungsgemäß und sicher eingeführt wird, trotz möglicher Gewebespannung oder vorherigen Eingriffen."
3,"Ja, das ist normal. Jetzt ist dieser Draht ja quasi drin.","Der Radiologe platziert einen Portkatheter und spricht dabei über die natürliche Spannung und die Beschaffenheit des Gewebes, die beim Einführen des Katheters und des Drahtes normal zu beachten sind. Dies geschieht, um sicherzustellen, dass der Katheter ordnungsgemäß und sicher eingeführt wird, trotz möglicher Gewebespannung oder vorherigen Eingriffen."
3,"Ein bisschen schieben wert, das ist normal.","Der Radiologe platziert einen Portkatheter und spricht dabei über die natürliche Spannung und die Beschaffenheit des Gewebes, die beim Einführen des Katheters und des Drahtes normal zu beachten sind. Dies geschieht, um sicherzustellen, dass der Katheter ordnungsgemäß und sicher eingeführt wird, trotz möglicher Gewebespannung oder vorherigen Eingriffen."
3,Das war ungefähr 2 cm lang.,"Die Sätze deuten darauf hin, dass der Radiologe die Größe und Positionierung des Portkatheters während der Operation beurteilt und anpasst, um sicherzustellen, dass er korrekt wird."
3,Da kann es wirklich einen Zentimeter kürzer machen.,"Die Sätze deuten darauf hin, dass der Radiologe die Größe und Positionierung des Portkatheters während der Operation beurteilt und anpasst, um sicherzustellen, dass er korrekt wird."
3,"4 mal 3 cm. Also ihr habt Glück gehabt. Heiß, oder?","Die Sätze deuten darauf hin, dass der Radiologe die Größe und Positionierung des Portkatheters während der Operation beurteilt und anpasst, um sicherzustellen, dass er korrekt wird."
3,Ein Zentimeter mal einer.,"Die Sätze deuten darauf hin, dass der Radiologe die Größe und Positionierung des Portkatheters während der Operation beurteilt und anpasst, um sicherzustellen, dass er korrekt wird."
3,Also 2 cm x 1 cm ungefähr.,"Die Sätze deuten darauf hin, dass der Radiologe die Größe und Positionierung des Portkatheters während der Operation beurteilt und anpasst, um sicherzustellen, dass er korrekt wird."
3,"Deswegen drücke ich so, also es ist alles ganz stumpf.","Der Radiologe führt eine stumpfe Präparation durch, um vorsichtig Gewebe zu trennen und Platz für den Portkatheter zu schaffen, da die Strukturen in diesem Bereich dicht beieinander liegen und empfindlich sind."
3,Einfach weil alles so nah beiei<nicht verstanden>der ist und so klein dann ist.,"Der Radiologe führt eine stumpfe Präparation durch, um vorsichtig Gewebe zu trennen und Platz für den Portkatheter zu schaffen, da die Strukturen in diesem Bereich dicht beieinander liegen und empfindlich sind."
3,Deswegen machst du ja quasi dann die Tasche stumpf.,"Der Radiologe führt eine stumpfe Präparation durch, um vorsichtig Gewebe zu trennen und Platz für den Portkatheter zu schaffen, da die Strukturen in diesem Bereich dicht beieinander liegen und empfindlich sind."
3,"Und deswegen ist das genau der Grund, warum du den Rest so stumpf machst.","Der Radiologe führt eine stumpfe Präparation durch, um vorsichtig Gewebe zu trennen und Platz für den Portkatheter zu schaffen, da die Strukturen in diesem Bereich dicht beieinander liegen und empfindlich sind."
3,"Ich muss ein bisschen drücken. Achtung, ich erschrecke mich. Ich gehe gleich wieder weg.","Der Radiologe führt während der Platzierung von Portkathetern Anpassungen und Bewegungen durch, um die Tasche für den Port zu schaffen und korrekt zu positionieren, wobei er darauf achtet, Unannehmlichkeiten und Unsicherheit für den Patienten zu minimieren."
3,"Ich muss ein bisschen rüberfahren zu mir, dass ich die Tasche schon mal gestoppt habe.","Der Radiologe führt während der Platzierung von Portkathetern Anpassungen und Bewegungen durch, um die Tasche für den Port zu schaffen und korrekt zu positionieren, wobei er darauf achtet, Unannehmlichkeiten und Unsicherheit für den Patienten zu minimieren."
3,Weil ich jetzt ein bisschen Platz machen muss.,"Der Radiologe führt während der Platzierung von Portkathetern Anpassungen und Bewegungen durch, um die Tasche für den Port zu schaffen und korrekt zu positionieren, wobei er darauf achtet, Unannehmlichkeiten und Unsicherheit für den Patienten zu minimieren."
3,Wird ein bisschen komisch vom Gefühl her. Jetzt mache ich die Tasche.,"Der Radiologe führt während der Platzierung von Portkathetern Anpassungen und Bewegungen durch, um die Tasche für den Port zu schaffen und korrekt zu positionieren, wobei er darauf achtet, Unannehmlichkeiten und Unsicherheit für den Patienten zu minimieren."
3,"Für die Portkammer eine Tasche unter der Haut präpariert, wo die dann gleich reinkommt.","Der Radiologe präpariert eine subkutane Tasche, um dort die Kammer eines Portkatheters zu platzieren. Dies dient dazu, einen stabilen und zugänglichen Gefäßzugang für die langfristige medizinische Therapie zu schaffen."
3,Wir haben den Gefäßzugang und die Tasche für die Portkammer.,"Der Radiologe präpariert eine subkutane Tasche, um dort die Kammer eines Portkatheters zu platzieren. Dies dient dazu, einen stabilen und zugänglichen Gefäßzugang für die langfristige medizinische Therapie zu schaffen."
3,"Was wir ja vorhin schon gesagt haben, die Tasche und das sind wir natürlich ständig, werden wir an diesem Gewebe jetzt trotzdem...","Der Radiologe präpariert eine subkutane Tasche, um dort die Kammer eines Portkatheters zu platzieren. Dies dient dazu, einen stabilen und zugänglichen Gefäßzugang für die langfristige medizinische Therapie zu schaffen."
3,"machen wir diese Tasche, wo dann diese Purkatheter, wo diese Kammer quasi zu liegen kommt.","Der Radiologe präpariert eine subkutane Tasche, um dort die Kammer eines Portkatheters zu platzieren. Dies dient dazu, einen stabilen und zugänglichen Gefäßzugang für die langfristige medizinische Therapie zu schaffen."
3,"wieder ein bisschen Betäubung, es piekst am Anfang.","Der Radiologe führt die lokale Betäubung durch, um den Bereich zu desensibilisieren und den Patienten auf den Schmerz vorzubereiten, der während der Platzierung des Portkatheters empfunden werden könnte."
3,"Ich brenn's noch ein bissel, jetzt muss ich da noch ein bissel betäuben, okay?","Der Radiologe führt die lokale Betäubung durch, um den Bereich zu desensibilisieren und den Patienten auf den Schmerz vorzubereiten, der während der Platzierung des Portkatheters empfunden werden könnte."
3,"Jetzt wird es dauernd nochmal ein paar mal piksen, okay?","Der Radiologe führt die lokale Betäubung durch, um den Bereich zu desensibilisieren und den Patienten auf den Schmerz vorzubereiten, der während der Platzierung des Portkatheters empfunden werden könnte."
3,Und vor allem hier nochmal überall ein bisschen piksen.,"Der Radiologe führt die lokale Betäubung durch, um den Bereich zu desensibilisieren und den Patienten auf den Schmerz vorzubereiten, der während der Platzierung des Portkatheters empfunden werden könnte."
3,"Dann ist das Fettgewebe auch viel weicher. Und es ist nicht nur mehr, sondern es ist auch weicher.","Der Radiologe platziert einen Portkatheter und diskutiert dabei den optimalen Einsatzort im Fettgewebe anstelle des Muskels, um den Zugang für spätere medzinische Eingriffe zu erleichtern und die Ertastbarkeit des Katheters für Kollegen zu verbessern."
3,Weil wo soll er sein? Der ist natürlich relativ unter der Haube. In den Muskel reinbauen wir den natürlich nicht. Der ist schon noch im Fettgewebe.,"Der Radiologe platziert einen Portkatheter und diskutiert dabei den optimalen Einsatzort im Fettgewebe anstelle des Muskels, um den Zugang für spätere medzinische Eingriffe zu erleichtern und die Ertastbarkeit des Katheters für Kollegen zu verbessern."
3,Der Muskel kommt halt extrem schnell bei Ihnen.,"Der Radiologe platziert einen Portkatheter und diskutiert dabei den optimalen Einsatzort im Fettgewebe anstelle des Muskels, um den Zugang für spätere medzinische Eingriffe zu erleichtern und die Ertastbarkeit des Katheters für Kollegen zu verbessern."
3,"Dann kann man es mit ins Fett machen, das ist natürlich schwieriger für die Kollegen, den zu tasten.","Der Radiologe platziert einen Portkatheter und diskutiert dabei den optimalen Einsatzort im Fettgewebe anstelle des Muskels, um den Zugang für spätere medzinische Eingriffe zu erleichtern und die Ertastbarkeit des Katheters für Kollegen zu verbessern."
3,"Es geht nur darum, dass wir keine Zeit verlieren und deswegen...","Der Radiologe beschäftigt sich wahrscheinlich mit der Herausforderung, Blutungen während der Platzierung von Portkathetern unter Kontrolle zu halten. Dabei könnte die Verwendung von Blutverdünnern durch den Patienten die Blutstillung erschweren, weshalb besondere Vorsicht und möglicherweise angepasste Maßnahmen erforderlich sind."
3,"Die haben natürlich keine Lust, wenn sie es den ganzen Tag machen, das jedes Mal so zu drücken. Weil wir haben meistens, also eigentlich ist es so, man hat...","Der Radiologe beschäftigt sich wahrscheinlich mit der Herausforderung, Blutungen während der Platzierung von Portkathetern unter Kontrolle zu halten. Dabei könnte die Verwendung von Blutverdünnern durch den Patienten die Blutstillung erschweren, weshalb besondere Vorsicht und möglicherweise angepasste Maßnahmen erforderlich sind."
3,"Ob es zwei Stunden früher oder später passiert, das spielt auch keine Rolle, aber...","Der Radiologe beschäftigt sich wahrscheinlich mit der Herausforderung, Blutungen während der Platzierung von Portkathetern unter Kontrolle zu halten. Dabei könnte die Verwendung von Blutverdünnern durch den Patienten die Blutstillung erschweren, weshalb besondere Vorsicht und möglicherweise angepasste Maßnahmen erforderlich sind."
3,"Das ist alles gut. Sie sagen mir einfach, wenn was nicht passt. Das ist ganz wichtig, weil wir können alles...","Der Radiologe beschäftigt sich wahrscheinlich mit der Herausforderung, Blutungen während der Platzierung von Portkathetern unter Kontrolle zu halten. Dabei könnte die Verwendung von Blutverdünnern durch den Patienten die Blutstillung erschweren, weshalb besondere Vorsicht und möglicherweise angepasste Maßnahmen erforderlich sind."
3,Das ist quasi so das Prinzip und das funktioniert ganz gut.,"Der Radiologe beschreibt hier ein bewährtes technisches Prinzip oder Verfahren, das bei der Platzierung von Portkathetern verwendet wird und trotz seines Alters aufgrund seiner Zuverlässigkeit und Wirksamkeit beibehalten wird."
3,Das ist tendenziell so ein bisschen der Trick an dem ganzen Verfahren.,"Der Radiologe beschreibt hier ein bewährtes technisches Prinzip oder Verfahren, das bei der Platzierung von Portkathetern verwendet wird und trotz seines Alters aufgrund seiner Zuverlässigkeit und Wirksamkeit beibehalten wird."
3,"Ein recht schlaues System, aber das ist auch bestimmt schon 100 Jahre alt, glaube ich, das Prinzip.","Der Radiologe beschreibt hier ein bewährtes technisches Prinzip oder Verfahren, das bei der Platzierung von Portkathetern verwendet wird und trotz seines Alters aufgrund seiner Zuverlässigkeit und Wirksamkeit beibehalten wird."
3,"Das ist ein uraltes Prinzip, aber das funktioniert immer noch und das wird auch wahrscheinlich in 200 Jahren noch gut funktionieren.","Der Radiologe beschreibt hier ein bewährtes technisches Prinzip oder Verfahren, das bei der Platzierung von Portkathetern verwendet wird und trotz seines Alters aufgrund seiner Zuverlässigkeit und Wirksamkeit beibehalten wird."
3,"Schauen wir mal, ob wir es mit Drücken hinkriegen.","Der Radiologe beschreibt hier ein bewährtes technisches Prinzip oder Verfahren, das bei der Platzierung von Portkathetern verwendet wird und trotz seines Alters aufgrund seiner Zuverlässigkeit und Wirksamkeit beibehalten wird."
3,"Was wir machen können, ist quasi das Oldschool, entweder drücken oder umstechen und nähen.","Der Radiologe beschreibt hier ein bewährtes technisches Prinzip oder Verfahren, das bei der Platzierung von Portkathetern verwendet wird und trotz seines Alters aufgrund seiner Zuverlässigkeit und Wirksamkeit beibehalten wird."
3,Das ist der eindrucksvolle Eindruck von unserem Drücken.,"Der Radiologe beschreibt hier ein bewährtes technisches Prinzip oder Verfahren, das bei der Platzierung von Portkathetern verwendet wird und trotz seines Alters aufgrund seiner Zuverlässigkeit und Wirksamkeit beibehalten wird."
3,"dass dieses Chemotherapeutikum, wenn man das über den Arm spritzt, das ist da immer relativ hoch konzentriert.","Der Radiologe erklärt die Notwendigkeit und den Vorteil der Platzierung eines Portkatheters, da dieser es ermöglicht, Chemotherapeutika sicher und ohne die Belastung der Venen im Arm zu verabreichen, was dauerhafte Schäden durch hochkonzentrierte Medikamente verhindert."
3,"Ach, wenn diese Chemo immer durch den Arm durchläuft, das ist auch nichts auf Dauer und vor allem, wenn es mir ganz blöd läuft, das würde bei Ihnen nicht mehr passieren.","Der Radiologe erklärt die Notwendigkeit und den Vorteil der Platzierung eines Portkatheters, da dieser es ermöglicht, Chemotherapeutika sicher und ohne die Belastung der Venen im Arm zu verabreichen, was dauerhafte Schäden durch hochkonzentrierte Medikamente verhindert."
3,"Aber rein theoretisch, wenn so eine Vene kaputt geht, werden da Chemos alles so gezählt. Da hängt die Chemo in dem Arm.","Der Radiologe erklärt die Notwendigkeit und den Vorteil der Platzierung eines Portkatheters, da dieser es ermöglicht, Chemotherapeutika sicher und ohne die Belastung der Venen im Arm zu verabreichen, was dauerhafte Schäden durch hochkonzentrierte Medikamente verhindert."
3,"So jetzt ist es wirklich so, dass ich jetzt schon die Schleuse einwechsel. Das hat einfach den Grund, dass ich diesen Zugang jetzt auf jeden Fall sichern muss.","Der Radiologe wechselt die Schleuse, um den Zugang zu sichern und eine stabile Einführung des Portkatheters während der Platzierung zu gewährleisten. Dies bietet Sicherheit und ein besseres Gefühl bei der Durchführung weiterer Schritte, wie zum Beispiel der Schlitzung."
3,"Aber wenn die Schleuse mal drin ist, dann haben wir auf jeden Fall schon mal einen sicheren...","Der Radiologe wechselt die Schleuse, um den Zugang zu sichern und eine stabile Einführung des Portkatheters während der Platzierung zu gewährleisten. Dies bietet Sicherheit und ein besseres Gefühl bei der Durchführung weiterer Schritte, wie zum Beispiel der Schlitzung."
3,"und schleusen geschützt, sage ich mal, habe ich jetzt auch ein besseres Gefühl, wenn ich jetzt dann die Schlitzung mache für...","Der Radiologe wechselt die Schleuse, um den Zugang zu sichern und eine stabile Einführung des Portkatheters während der Platzierung zu gewährleisten. Dies bietet Sicherheit und ein besseres Gefühl bei der Durchführung weiterer Schritte, wie zum Beispiel der Schlitzung."
3,"Ähnlich wie bei einer Hand zum Beispiel, das sind ja wahnsinnig viele, ihr Blut ist auch immer so stark.","Der Radiologe kommentiert die Herausforderung und das erhöhte Risiko von Blutungen bei großen Schnitten während der Platzierung von Portkathetern, da diese Schnitte häufig Gefäße betreffen. Der Grund dafür ist die Notwendigkeit, den Zugang effizient zu gestalten, während auf anatomische Gegebenheiten Rücksicht genommen wird, die bei großen Einschnitten öfter zu Blutungsrisiken führen."
3,"Gerade wenn ich so große Schnitte mache am Bauch, dann treffen die immer so ein Gefäß.","Der Radiologe kommentiert die Herausforderung und das erhöhte Risiko von Blutungen bei großen Schnitten während der Platzierung von Portkathetern, da diese Schnitte häufig Gefäße betreffen. Der Grund dafür ist die Notwendigkeit, den Zugang effizient zu gestalten, während auf anatomische Gegebenheiten Rücksicht genommen wird, die bei großen Einschnitten öfter zu Blutungsrisiken führen."
3,Das haben die natürlich ständig. Warum? Weil die so grosse Schnitte machen.,"Der Radiologe kommentiert die Herausforderung und das erhöhte Risiko von Blutungen bei großen Schnitten während der Platzierung von Portkathetern, da diese Schnitte häufig Gefäße betreffen. Der Grund dafür ist die Notwendigkeit, den Zugang effizient zu gestalten, während auf anatomische Gegebenheiten Rücksicht genommen wird, die bei großen Einschnitten öfter zu Blutungsrisiken führen."
3,Also 6er und dann brauche ich hochwahrscheinlich noch ein 8er.,"Der Radiologe plant die Auswahl und den Wechsel der Schleusengrößen während der Operation zur Platzierung von Portkathetern, um den Eingriff an die anatomischen Gegebenheiten und den Fortschritt der Prozedur anzupassen."
3,"Und vielleicht, dass Sie draußen schon mal die 8er...","Der Radiologe plant die Auswahl und den Wechsel der Schleusengrößen während der Operation zur Platzierung von Portkathetern, um den Eingriff an die anatomischen Gegebenheiten und den Fortschritt der Prozedur anzupassen."
3,"Ja, ich probiere das gleich mit 8, weil wenn wir dann nochmal die Schleuse nehmen...","Der Radiologe plant die Auswahl und den Wechsel der Schleusengrößen während der Operation zur Platzierung von Portkathetern, um den Eingriff an die anatomischen Gegebenheiten und den Fortschritt der Prozedur anzupassen."
3,"Mach mal die Deckenbeleuchtung an, bitte.","Der Radiologe reguliert die Beleuchtung im Operationssaal, um die Sichtverhältnisse zu optimieren."
3,"Licht mal kurz nach oben machen, ja das wäre top.","Der Radiologe reguliert die Beleuchtung im Operationssaal, um die Sichtverhältnisse zu optimieren."
3,Ich nehme bitte die OP-Leuchte.,"Der Radiologe reguliert die Beleuchtung im Operationssaal, um die Sichtverhältnisse zu optimieren."
3,"Nein, das ist schon sehr weit. Wenn das so weit ist, dann müssen wir nur die Länge einstellen von dem Schlauch.","Der Radiologe passt die Länge des Portkatheterschlauchs an und schließt das System an, um sicherzustellen, dass der Katheter korrekt positioniert ist und ordnungsgemäß funktioniert."
3,"Ja, dann ist es sehr, sehr weit. Dann schließen wir es an, dann testen wir das System.","Der Radiologe passt die Länge des Portkatheterschlauchs an und schließt das System an, um sicherzustellen, dass der Katheter korrekt positioniert ist und ordnungsgemäß funktioniert."
3,Ich sehe hier mit einem spitzen Gegenstand auf der Haut an Tippse. Tut es weh? Ist es spitz?,"Der Radiologe überprüft, ob der Patient Schmerzen oder ein unangenehmes Druckgefühl durch einen möglicherweise falsch platzierten oder unerwartet spitzen Gegenstand auf oder unter der Haut an der Stelle des Portkatheters verspürt. Diese Kontrolle dient dazu, die korrekte Platzierung und den Komfort des Patienten während oder nach der Operation sicherzustellen."
3,Ist denn hier noch was Spitzes? Fühlt sich was Spitzes nach oder drückt es nur ein bisschen?,"Der Radiologe überprüft, ob der Patient Schmerzen oder ein unangenehmes Druckgefühl durch einen möglicherweise falsch platzierten oder unerwartet spitzen Gegenstand auf oder unter der Haut an der Stelle des Portkatheters verspürt. Diese Kontrolle dient dazu, die korrekte Platzierung und den Komfort des Patienten während oder nach der Operation sicherzustellen."
